billing_id,billing_date,cloud_provider,cloud_account_id,service,region,resource_id,usage_type,cost,currency,allocation_tag,product_id,feature_id,business_unit,billing_status,timestamp
BILL-2026-00401,2026-03-14,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-007,Standard-Storage-GB,803.98,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-03-14T23:59:59Z
BILL-2026-00402,2026-03-22,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-007,vCPU-Hours,1043.97,USD,,,,,FINAL,2026-03-22T23:59:59Z
BILL-2026-00403,2026-03-16,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-008,Standard-Storage-GB,352.24,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-03-16T23:59:59Z
BILL-2026-00404,2026-03-21,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-008,vCPU-Hours,1056.85,USD,,,,,FINAL,2026-03-21T23:59:59Z
BILL-2026-00405,2026-03-20,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-009,Standard-Storage-GB,750.51,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-03-20T23:59:59Z
BILL-2026-00406,2026-03-23,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-009,vCPU-Hours,660.28,USD,,,,,FINAL,2026-03-23T23:59:59Z
BILL-2026-00407,2026-03-11,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-010,Standard-Storage-GB,256.7,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-03-11T23:59:59Z
BILL-2026-00408,2026-03-12,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-010,vCPU-Hours,1066.29,USD,,,,,FINAL,2026-03-12T23:59:59Z
BILL-2026-00409,2026-03-17,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-011,Standard-Storage-GB,699,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-03-17T23:59:59Z
BILL-2026-00410,2026-03-11,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-011,vCPU-Hours,1367,USD,,,,,FINAL,2026-03-11T23:59:59Z
BILL-2026-00411,2026-03-15,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-012,Standard-Storage-GB,318.23,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-03-15T23:59:59Z
BILL-2026-00412,2026-03-21,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-012,vCPU-Hours,806.99,USD,,,,,FINAL,2026-03-21T23:59:59Z
BILL-2026-00413,2026-03-13,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-013,Standard-Storage-GB,454.39,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-03-13T23:59:59Z
BILL-2026-00414,2026-03-26,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-013,vCPU-Hours,515.29,USD,,,,,FINAL,2026-03-26T23:59:59Z
BILL-2026-00415,2026-03-17,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-014,Standard-Storage-GB,473.3,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-03-17T23:59:59Z
BILL-2026-00416,2026-03-22,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-014,vCPU-Hours,1283.26,USD,,,,,FINAL,2026-03-22T23:59:59Z
BILL-2026-00417,2026-03-11,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-015,Standard-Storage-GB,845.43,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-03-11T23:59:59Z
BILL-2026-00418,2026-03-23,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-015,vCPU-Hours,1228.27,USD,,,,,FINAL,2026-03-23T23:59:59Z
BILL-2026-00419,2026-03-10,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-016,Standard-Storage-GB,311.92,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-03-10T23:59:59Z
BILL-2026-00420,2026-03-11,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-016,vCPU-Hours,684.83,USD,,,,,FINAL,2026-03-11T23:59:59Z
BILL-2026-00421,2026-03-19,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-017,Standard-Storage-GB,275.99,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-03-19T23:59:59Z
BILL-2026-00422,2026-03-14,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-017,vCPU-Hours,570.71,USD,,,,,FINAL,2026-03-14T23:59:59Z
BILL-2026-00423,2026-03-16,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-018,Standard-Storage-GB,620.91,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-03-16T23:59:59Z
BILL-2026-00424,2026-03-25,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-018,vCPU-Hours,566.75,USD,,,,,FINAL,2026-03-25T23:59:59Z
BILL-2026-00425,2026-03-20,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-019,Standard-Storage-GB,467.32,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-03-20T23:59:59Z
BILL-2026-00426,2026-03-24,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-019,vCPU-Hours,538.62,USD,,,,,FINAL,2026-03-24T23:59:59Z
BILL-2026-00427,2026-03-26,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-020,Standard-Storage-GB,530.99,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-03-26T23:59:59Z
BILL-2026-00428,2026-03-17,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-020,vCPU-Hours,691.53,USD,,,,,FINAL,2026-03-17T23:59:59Z
BILL-2026-00429,2026-03-26,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-021,Standard-Storage-GB,491.68,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-03-26T23:59:59Z
BILL-2026-00430,2026-03-16,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-021,vCPU-Hours,985.74,USD,,,,,FINAL,2026-03-16T23:59:59Z
BILL-2026-00431,2026-03-24,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-022,Standard-Storage-GB,565.63,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-03-24T23:59:59Z
BILL-2026-00432,2026-03-28,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-022,vCPU-Hours,970.63,USD,,,,,FINAL,2026-03-28T23:59:59Z
BILL-2026-00433,2026-03-27,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-023,Standard-Storage-GB,489.33,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-03-27T23:59:59Z
BILL-2026-00434,2026-03-18,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-023,vCPU-Hours,537.9,USD,,,,,FINAL,2026-03-18T23:59:59Z
BILL-2026-00435,2026-03-19,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-024,Standard-Storage-GB,793.28,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-03-19T23:59:59Z
BILL-2026-00436,2026-03-19,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-024,vCPU-Hours,985.47,USD,,,,,FINAL,2026-03-19T23:59:59Z
BILL-2026-00437,2026-03-10,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-025,Standard-Storage-GB,534.34,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-03-10T23:59:59Z
BILL-2026-00438,2026-03-17,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-025,vCPU-Hours,1093.5,USD,,,,,FINAL,2026-03-17T23:59:59Z
BILL-2026-00439,2026-03-14,AWS,ACCT-PORTAL,Container Platform,us-east-2,res-portal-app-001,Container-Hours,412.24,USD,env=prod;bu=PatientPortal;product=Portal,Patient Portal,Appointment Management,Patient Portal,FINAL,2026-03-14T23:59:59Z
BILL-2026-00440,2026-03-25,AWS,ACCT-PORTAL,Database,us-east-2,res-portal-db-001,IOPS-and-Storage,743.75,USD,,,,,FINAL,2026-03-25T23:59:59Z
BILL-2026-00441,2026-03-21,AWS,ACCT-PORTAL,Container Platform,us-east-2,res-portal-app-002,Container-Hours,681.97,USD,env=prod;bu=PatientPortal;product=Portal,Patient Portal,Appointment Management,Patient Portal,FINAL,2026-03-21T23:59:59Z
BILL-2026-00442,2026-03-14,AWS,ACCT-PORTAL,Database,us-east-2,res-portal-db-002,IOPS-and-Storage,419.7,USD,,,,,FINAL,2026-03-14T23:59:59Z
BILL-2026-00443,2026-03-12,AWS,ACCT-PORTAL,Container Platform,us-east-2,res-portal-app-003,Container-Hours,625.84,USD,env=prod;bu=PatientPortal;product=Portal,Patient Portal,Appointment Management,Patient Portal,FINAL,2026-03-12T23:59:59Z
BILL-2026-00444,2026-03-25,AWS,ACCT-PORTAL,Database,us-east-2,res-portal-db-003,IOPS-and-Storage,697.5,USD,,,,,FINAL,2026-03-25T23:59:59Z
BILL-2026-00445,2026-03-14,AWS,ACCT-PORTAL,Container Platform,us-east-2,res-portal-app-004,Container-Hours,687.29,USD,env=prod;bu=PatientPortal;product=Portal,Patient Portal,Appointment Management,Patient Portal,FINAL,2026-03-14T23:59:59Z
BILL-2026-00446,2026-03-15,AWS,ACCT-PORTAL,Database,us-east-2,res-portal-db-004,IOPS-and-Storage,651.84,USD,,,,,FINAL,2026-03-15T23:59:59Z
BILL-2026-00447,2026-03-24,AWS,ACCT-PORTAL,Container Platform,us-east-2,res-portal-app-005,Container-Hours,554.2,USD,env=prod;bu=PatientPortal;product=Portal,Patient Portal,Appointment Management,Patient Portal,FINAL,2026-03-24T23:59:59Z
BILL-2026-00448,2026-03-28,AWS,ACCT-PORTAL,Database,us-east-2,res-portal-db-005,IOPS-and-Storage,358.5,USD,,,,,FINAL,2026-03-28T23:59:59Z
BILL-2026-00449,2026-03-28,AWS,ACCT-PORTAL,Container Platform,us-east-2,res-portal-app-006,Container-Hours,704.99,USD,env=prod;bu=PatientPortal;product=Portal,Patient Portal,Appointment Management,Patient Portal,FINAL,2026-03-28T23:59:59Z
BILL-2026-00450,2026-03-13,AWS,ACCT-PORTAL,Database,us-east-2,res-portal-db-006,IOPS-and-Storage,802.42,USD,,,,,FINAL,2026-03-13T23:59:59Z
BILL-2026-00451,2026-03-16,AWS,ACCT-PORTAL,Container Platform,us-east-2,res-portal-app-007,Container-Hours,806.47,USD,env=prod;bu=PatientPortal;product=Portal,Patient Portal,Appointment Management,Patient Portal,FINAL,2026-03-16T23:59:59Z
BILL-2026-00452,2026-03-11,AWS,ACCT-PORTAL,Database,us-east-2,res-portal-db-007,IOPS-and-Storage,673.33,USD,,,,,FINAL,2026-03-11T23:59:59Z
BILL-2026-00453,2026-03-15,AWS,ACCT-PORTAL,Container Platform,us-east-2,res-portal-app-008,Container-Hours,584.04,USD,env=prod;bu=PatientPortal;product=Portal,Patient Portal,Appointment Management,Patient Portal,FINAL,2026-03-15T23:59:59Z
BILL-2026-00454,2026-03-15,AWS,ACCT-PORTAL,Database,us-east-2,res-portal-db-008,IOPS-and-Storage,614.24,USD,,,,,FINAL,2026-03-15T23:59:59Z
BILL-2026-00455,2026-03-25,AWS,ACCT-PORTAL,Container Platform,us-east-2,res-portal-app-009,Container-Hours,914,USD,env=prod;bu=PatientPortal;product=Portal,Patient Portal,Appointment Management,Patient Portal,FINAL,2026-03-25T23:59:59Z
BILL-2026-00456,2026-03-25,AWS,ACCT-PORTAL,Database,us-east-2,res-portal-db-009,IOPS-and-Storage,733.12,USD,,,,,FINAL,2026-03-25T23:59:59Z
BILL-2026-00457,2026-03-28,AWS,ACCT-PORTAL,Container Platform,us-east-2,res-portal-app-010,Container-Hours,520.02,USD,env=prod;bu=PatientPortal;product=Portal,Patient Portal,Appointment Management,Patient Portal,FINAL,2026-03-28T23:59:59Z
BILL-2026-00458,2026-03-14,AWS,ACCT-PORTAL,Database,us-east-2,res-portal-db-010,IOPS-and-Storage,408.86,USD,,,,,FINAL,2026-03-14T23:59:59Z
BILL-2026-00459,2026-03-19,AWS,ACCT-PORTAL,Container Platform,us-east-2,res-portal-app-011,Container-Hours,474.29,USD,env=prod;bu=PatientPortal;product=Portal,Patient Portal,Appointment Management,Patient Portal,FINAL,2026-03-19T23:59:59Z
BILL-2026-00460,2026-03-18,AWS,ACCT-PORTAL,Database,us-east-2,res-portal-db-011,IOPS-and-Storage,1014.22,USD,,,,,FINAL,2026-03-18T23:59:59Z
BILL-2026-00461,2026-03-24,AWS,ACCT-PORTAL,Container Platform,us-east-2,res-portal-app-012,Container-Hours,776.11,USD,env=prod;bu=PatientPortal;product=Portal,Patient Portal,Appointment Management,Patient Portal,FINAL,2026-03-24T23:59:59Z
BILL-2026-00462,2026-03-16,AWS,ACCT-PORTAL,Database,us-east-2,res-portal-db-012,IOPS-and-Storage,536.19,USD,,,,,FINAL,2026-03-16T23:59:59Z
BILL-2026-00463,2026-03-14,AWS,ACCT-PORTAL,Container Platform,us-east-2,res-portal-app-013,Container-Hours,382.31,USD,env=prod;bu=PatientPortal;product=Portal,Patient Portal,Appointment Management,Patient Portal,FINAL,2026-03-14T23:59:59Z
BILL-2026-00464,2026-03-23,AWS,ACCT-PORTAL,Database,us-east-2,res-portal-db-013,IOPS-and-Storage,428.11,USD,,,,,FINAL,2026-03-23T23:59:59Z
BILL-2026-00465,2026-03-19,AWS,ACCT-PORTAL,Container Platform,us-east-2,res-portal-app-014,Container-Hours,373.85,USD,env=prod;bu=PatientPortal;product=Portal,Patient Portal,Appointment Management,Patient Portal,FINAL,2026-03-19T23:59:59Z
BILL-2026-00466,2026-03-15,AWS,ACCT-PORTAL,Database,us-east-2,res-portal-db-014,IOPS-and-Storage,671.89,USD,,,,,FINAL,2026-03-15T23:59:59Z
BILL-2026-00467,2026-03-27,AWS,ACCT-PORTAL,Container Platform,us-east-2,res-portal-app-015,Container-Hours,474.42,USD,env=prod;bu=PatientPortal;product=Portal,Patient Portal,Appointment Management,Patient Portal,FINAL,2026-03-27T23:59:59Z
BILL-2026-00468,2026-03-22,AWS,ACCT-PORTAL,Database,us-east-2,res-portal-db-015,IOPS-and-Storage,517.9,USD,,,,,FINAL,2026-03-22T23:59:59Z
BILL-2026-00469,2026-03-13,AWS,ACCT-PORTAL,Container Platform,us-east-2,res-portal-app-016,Container-Hours,668.56,USD,env=prod;bu=PatientPortal;product=Portal,Patient Portal,Appointment Management,Patient Portal,FINAL,2026-03-13T23:59:59Z
BILL-2026-00470,2026-03-22,AWS,ACCT-PORTAL,Database,us-east-2,res-portal-db-016,IOPS-and-Storage,546.26,USD,,,,,FINAL,2026-03-22T23:59:59Z
BILL-2026-00471,2026-03-17,AWS,ACCT-PORTAL,Container Platform,us-east-2,res-portal-app-017,Container-Hours,628.92,USD,env=prod;bu=PatientPortal;product=Portal,Patient Portal,Appointment Management,Patient Portal,FINAL,2026-03-17T23:59:59Z
BILL-2026-00472,2026-03-15,AWS,ACCT-PORTAL,Database,us-east-2,res-portal-db-017,IOPS-and-Storage,691.75,USD,,,,,FINAL,2026-03-15T23:59:59Z
BILL-2026-00473,2026-03-19,AWS,ACCT-PORTAL,Container Platform,us-east-2,res-portal-app-018,Container-Hours,931.99,USD,env=prod;bu=PatientPortal;product=Portal,Patient Portal,Appointment Management,Patient Portal,FINAL,2026-03-19T23:59:59Z
BILL-2026-00474,2026-03-16,AWS,ACCT-PORTAL,Database,us-east-2,res-portal-db-018,IOPS-and-Storage,431.48,USD,,,,,FINAL,2026-03-16T23:59:59Z
BILL-2026-00475,2026-03-13,AWS,ACCT-PORTAL,Container Platform,us-east-2,res-portal-app-019,Container-Hours,819.82,USD,env=prod;bu=PatientPortal;product=Portal,Patient Portal,Appointment Management,Patient Portal,FINAL,2026-03-13T23:59:59Z
BILL-2026-00476,2026-03-22,AWS,ACCT-PORTAL,Database,us-east-2,res-portal-db-019,IOPS-and-Storage,922.93,USD,,,,,FINAL,2026-03-22T23:59:59Z
BILL-2026-00477,2026-03-23,AWS,ACCT-PORTAL,Container Platform,us-east-2,res-portal-app-020,Container-Hours,413.41,USD,env=prod;bu=PatientPortal;product=Portal,Patient Portal,Appointment Management,Patient Portal,FINAL,2026-03-23T23:59:59Z
BILL-2026-00478,2026-03-27,AWS,ACCT-PORTAL,Database,us-east-2,res-portal-db-020,IOPS-and-Storage,965.31,USD,,,,,FINAL,2026-03-27T23:59:59Z
BILL-2026-00479,2026-03-27,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-001,Memory-Optimized-Hours,1227.04,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-03-27T23:59:59Z
BILL-2026-00480,2026-03-20,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-001,Warehouse-Compute-Credits,485.51,USD,,,,,FINAL,2026-03-20T23:59:59Z
BILL-2026-00481,2026-03-11,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-002,Memory-Optimized-Hours,1371.42,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-03-11T23:59:59Z
BILL-2026-00482,2026-03-20,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-002,Warehouse-Compute-Credits,367.05,USD,,,,,FINAL,2026-03-20T23:59:59Z
BILL-2026-00483,2026-03-13,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-003,Memory-Optimized-Hours,616.56,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-03-13T23:59:59Z
BILL-2026-00484,2026-03-19,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-003,Warehouse-Compute-Credits,687.46,USD,,,,,FINAL,2026-03-19T23:59:59Z
BILL-2026-00485,2026-03-20,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-004,Memory-Optimized-Hours,513.46,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-03-20T23:59:59Z
BILL-2026-00486,2026-03-26,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-004,Warehouse-Compute-Credits,437.59,USD,,,,,FINAL,2026-03-26T23:59:59Z
BILL-2026-00487,2026-03-15,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-005,Memory-Optimized-Hours,1278.87,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-03-15T23:59:59Z
BILL-2026-00488,2026-03-11,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-005,Warehouse-Compute-Credits,631.38,USD,,,,,FINAL,2026-03-11T23:59:59Z
BILL-2026-00489,2026-03-14,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-006,Memory-Optimized-Hours,1039.23,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-03-14T23:59:59Z
BILL-2026-00490,2026-03-17,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-006,Warehouse-Compute-Credits,983.97,USD,,,,,FINAL,2026-03-17T23:59:59Z
BILL-2026-00491,2026-03-24,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-007,Memory-Optimized-Hours,513.68,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-03-24T23:59:59Z
BILL-2026-00492,2026-03-17,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-007,Warehouse-Compute-Credits,1013.07,USD,,,,,FINAL,2026-03-17T23:59:59Z
BILL-2026-00493,2026-03-21,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-008,Memory-Optimized-Hours,920.8,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-03-21T23:59:59Z
BILL-2026-00494,2026-03-18,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-008,Warehouse-Compute-Credits,319.66,USD,,,,,FINAL,2026-03-18T23:59:59Z
BILL-2026-00495,2026-03-26,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-009,Memory-Optimized-Hours,1333.85,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-03-26T23:59:59Z
BILL-2026-00496,2026-03-22,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-009,Warehouse-Compute-Credits,633.25,USD,,,,,FINAL,2026-03-22T23:59:59Z
BILL-2026-00497,2026-03-19,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-010,Memory-Optimized-Hours,1057.83,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-03-19T23:59:59Z
BILL-2026-00498,2026-03-12,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-010,Warehouse-Compute-Credits,973.75,USD,,,,,FINAL,2026-03-12T23:59:59Z
BILL-2026-00499,2026-03-26,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-011,Memory-Optimized-Hours,776.51,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-03-26T23:59:59Z
BILL-2026-00500,2026-03-13,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-011,Warehouse-Compute-Credits,666.94,USD,,,,,FINAL,2026-03-13T23:59:59Z
BILL-2026-00501,2026-03-21,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-012,Memory-Optimized-Hours,804.25,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-03-21T23:59:59Z
BILL-2026-00502,2026-03-20,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-012,Warehouse-Compute-Credits,599.75,USD,,,,,FINAL,2026-03-20T23:59:59Z
BILL-2026-00503,2026-03-13,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-013,Memory-Optimized-Hours,947.11,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-03-13T23:59:59Z
BILL-2026-00504,2026-03-12,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-013,Warehouse-Compute-Credits,645.32,USD,,,,,FINAL,2026-03-12T23:59:59Z
BILL-2026-00505,2026-03-25,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-014,Memory-Optimized-Hours,516.16,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-03-25T23:59:59Z
BILL-2026-00506,2026-03-27,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-014,Warehouse-Compute-Credits,559.08,USD,,,,,FINAL,2026-03-27T23:59:59Z
BILL-2026-00507,2026-03-22,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-015,Memory-Optimized-Hours,721.13,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-03-22T23:59:59Z
BILL-2026-00508,2026-03-21,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-015,Warehouse-Compute-Credits,378.69,USD,,,,,FINAL,2026-03-21T23:59:59Z
BILL-2026-00509,2026-03-19,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-016,Memory-Optimized-Hours,560.96,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-03-19T23:59:59Z
BILL-2026-00510,2026-03-17,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-016,Warehouse-Compute-Credits,520.94,USD,,,,,FINAL,2026-03-17T23:59:59Z
BILL-2026-00511,2026-03-22,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-017,Memory-Optimized-Hours,959.47,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-03-22T23:59:59Z
BILL-2026-00512,2026-03-13,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-017,Warehouse-Compute-Credits,1049.37,USD,,,,,FINAL,2026-03-13T23:59:59Z
BILL-2026-00513,2026-03-11,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-018,Memory-Optimized-Hours,933.53,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-03-11T23:59:59Z
BILL-2026-00514,2026-03-24,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-018,Warehouse-Compute-Credits,791.49,USD,,,,,FINAL,2026-03-24T23:59:59Z
BILL-2026-00515,2026-03-12,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-019,Memory-Optimized-Hours,626.83,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-03-12T23:59:59Z
BILL-2026-00516,2026-03-10,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-019,Warehouse-Compute-Credits,982.52,USD,,,,,FINAL,2026-03-10T23:59:59Z
BILL-2026-00517,2026-03-14,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-020,Memory-Optimized-Hours,1382.11,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-03-14T23:59:59Z
BILL-2026-00518,2026-03-14,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-020,Warehouse-Compute-Credits,859.26,USD,,,,,FINAL,2026-03-14T23:59:59Z
